Id,Label,hh_size,modularity_class,hh_id,gender,role,age,degree,freq_home,freq_work,freq_school,freq_kindergarden,freq_transport,freq_leisure,freq_grandparents,freq_other,freq_betweenhh,prop_home,prop_work,prop_school,prop_kindergarden,prop_transport,prop_leisure,prop_grandparents,prop_other,diversityloc,diversityhhmember,pers_touch,tot_dur,avg_dur
0,10002090,3,12,10002090,0,mother,40,3,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.888889,3,11,3.666667
1,1.00021E+12,3,12,10002090,1,father,40,6,4,0,0,0,0,2,0,0,2,0.666667,0,0,0,0,0.333333,0,0,0.507937,0.888889,6,22,3.666667
2,1.00021E+12,3,14,10002090,1,child,8,6,4,0,0,0,0,0,4,0,2,0.666667,0,0,0,0,0,0.666667,0,0.571429,0.888889,6,17,2.833333
3,10002570,4,12,10002570,1,father,40,5,2,2,0,0,1,0,0,0,3,0.4,0.4,0,0,0.2,0,0,0,0.731429,0.96,2,19,3.8
4,1.00026E+12,4,12,10002570,0,mother,37,8,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,25,3.125
5,1.00026E+12,4,13,10002570,1,child,17,22,3,0,19,0,0,0,0,0,3,0.136364,0,0.863636,0,0,0,0,0,0.269185,0.471074,11,82,3.727273
6,1.00026E+12,4,13,10002570,0,child,12,11,3,0,8,0,0,0,0,0,3,0.272727,0,0.727273,0,0,0,0,0,0.453365,0.793388,3,54,4.909091
7,10002738,4,2,10002738,1,father,36,14,3,10,0,0,2,1,0,0,3,0.214286,0.714286,0,0,0.142857,0.071429,0,0,0.633929,0.673469,3,45,3.214286
8,1.00027E+12,4,16,10002738,0,mother,37,11,3,6,1,0,0,1,0,1,3,0.272727,0.545455,0.090909,0,0,0.090909,0,0.090909,0.761905,0.793388,4,31,2.818182
9,1.00027E+12,4,13,10002738,0,child,7,28,3,0,16,0,3,0,0,10,3,0.107143,0,0.571429,0,0.107143,0,0,0.357143,0.725446,0.382653,18,128,4.571429
10,1.00027E+12,4,13,10002738,1,child,4,27,3,0,25,0,3,0,0,0,3,0.111111,0,0.925926,0,0.111111,0,0,0,0.378177,0.395062,19,96,3.555556
11,10002760,4,6,10002760,1,father,31,18,4,9,0,0,4,1,0,0,3,0.222222,0.5,0,0,0.222222,0.055556,0,0,0.740741,0.555556,17,69,3.833333
12,1.00028E+12,4,13,10002760,1,child,10,30,3,0,24,0,0,0,3,0,3,0.1,0,0.8,0,0,0,0.1,0,0.388571,0.36,28,144,4.8
13,1.00028E+12,4,13,10002760,1,child,4,31,3,0,25,0,0,0,3,0,3,0.096774,0,0.806452,0,0,0,0.096774,0,0.378177,0.349636,16,148,4.774194
14,10002861,5,16,10002861,1,father,33,9,4,4,0,0,4,1,0,0,4,0.444444,0.444444,0,0,0.444444,0.111111,0,0,0.811496,0.987654,5,31,3.444444
15,1.00029E+12,5,16,10002861,0,mother,39,11,1,10,0,0,0,0,0,0,1,0.090909,0.909091,0,0,0,0,0,0,0.188902,0.330579,8,36,3.272727
16,1.00029E+12,5,13,10002861,1,child,7,14,4,0,8,2,4,0,0,4,4,0.285714,0,0.571429,0.142857,0.285714,0,0,0.285714,0.868949,0.816327,10,47,3.357143
17,1.00029E+12,5,15,10002861,1,child,5,12,4,0,8,0,3,0,0,1,4,0.333333,0,0.666667,0,0.25,0,0,0.083333,0.741071,0.888889,6,37,3.083333
18,1.00029E+12,5,15,10002861,1,child,4,8,4,0,4,0,3,0,0,0,4,0.5,0,0.5,0,0.375,0,0,0,0.755608,1,7,22,2.75
19,1177291,3,12,1177291,0,mother,39,8,2,0,0,0,0,3,0,3,2,0.25,0,0,0,0,0.375,0,0.375,0.75,0.75,4,25,3.125
20,1.17729E+11,3,2,1177291,1,father,31,8,2,0,0,0,2,2,0,2,2,0.25,0,0,0,0.25,0.25,0,0.25,0.857143,0.75,5,30,3.75
21,1.17729E+11,3,14,1177291,0,child,5,6,2,0,0,0,2,0,0,2,2,0.333333,0,0,0,0.333333,0,0,0.333333,0.761905,0.888889,4,22,3.666667
22,119730,4,2,119730,0,mother,49,13,3,10,0,0,0,0,0,0,3,0.230769,0.769231,0,0,0,0,0,0,0.405748,0.710059,3,62,4.769231
23,11973000001,4,2,119730,1,father,47,13,3,5,0,0,0,3,0,2,3,0.230769,0.384615,0,0,0,0.230769,0,0.153846,0.825021,0.710059,7,48,3.692308
24,11973000002,4,13,119730,1,child,14,26,3,0,20,0,0,9,0,8,3,0.115385,0,0.769231,0,0,0.346154,0,0.307692,0.747143,0.408284,26,120,4.615385
25,11973000003,4,13,119730,0,child,12,14,4,0,10,0,0,0,0,0,3,0.285714,0,0.714286,0,0,0,0,0,0.466472,0.673469,10,61,4.357143
26,120537,4,2,120537,0,mother,42,16,4,10,0,0,2,0,0,0,3,0.25,0.625,0,0,0.125,0,0,0,0.607143,0.609375,3,62,3.875
27,12053700001,4,6,120537,1,father,37,36,5,18,0,0,0,9,0,4,3,0.138889,0.5,0,0,0,0.25,0,0.111111,0.749559,0.305556,23,87,2.416667
28,12053700002,4,13,120537,0,child,12,39,3,0,25,0,4,8,0,0,3,0.076923,0,0.641026,0,0.102564,0.205128,0,0,0.632857,0.284024,18,155,3.974359
29,12053700003,4,13,120537,0,child,11,22,3,0,10,0,1,0,0,8,3,0.136364,0,0.454545,0,0.045455,0,0,0.363636,0.731995,0.471074,10,65,2.954545
30,13427,4,12,13427,0,mother,43,4,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
31,1342700001,4,12,13427,1,father,40,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,2,1
32,1342700002,4,13,13427,1,child,12,17,3,0,14,0,0,0,0,0,3,0.176471,0,0.823529,0,0,0,0,0,0.33218,0.581315,11,61,3.588235
33,1342700003,4,13,13427,1,child,9,18,0,0,11,0,0,0,0,7,0,0,0,0.611111,0,0,0,0,0.388889,0.54321,0,18,80,4.444444
34,135807,4,2,135807,1,father,43,23,5,9,0,0,0,0,0,9,3,0.217391,0.391304,0,0,0,0,0,0.391304,0.73886,0.453686,10,83,3.608696
35,13580700001,4,12,135807,0,mother,44,7,3,4,0,0,0,0,0,0,3,0.428571,0.571429,0,0,0,0,0,0,0.559767,0.979592,0,23,3.285714
36,13580700002,4,13,135807,1,child,14,16,3,0,13,0,0,0,0,0,3,0.1875,0,0.8125,0,0,0,0,0,0.348214,0.609375,12,67,4.1875
37,13580700003,4,13,135807,0,child,12,37,2,0,14,0,0,0,0,21,2,0.054054,0,0.378378,0,0,0,0,0.567568,0.607743,0.204529,29,159,4.297297
38,1421646,6,14,1421646,0,mother,49,23,8,0,0,0,1,2,0,13,5,0.347826,0,0,0,0.043478,0.086957,0,0.565217,0.670635,0.680529,23,72,3.130435
39,1.42165E+11,6,9,1421646,1,father,40,17,7,0,0,0,0,1,0,9,5,0.411765,0,0,0,0,0.058824,0,0.529412,0.624815,0.83045,8,55,3.235294
40,1.42165E+11,6,0,1421646,1,child,13,27,5,0,0,0,0,19,0,3,5,0.185185,0,0,0,0,0.703704,0,0.111111,0.523614,0.603567,23,113,4.185185
41,1.42165E+11,6,7,1421646,0,child,12,27,7,0,0,0,1,0,6,14,5,0.259259,0,0,0,0.037037,0,0.222222,0.518519,0.731778,0.603567,25,102,3.777778
42,1.42165E+11,6,7,1421646,0,child,11,36,7,0,0,0,2,0,9,23,5,0.194444,0,0,0,0.055556,0,0.25,0.638889,0.692105,0.478395,34,128,3.555556
43,1.42165E+11,6,7,1421646,0,child,9,35,7,0,0,0,1,0,9,20,5,0.2,0,0,0,0.028571,0,0.257143,0.571429,0.699572,0.489796,35,125,3.571429
44,1432206,4,9,1432206,0,mother,36,20,3,0,0,0,3,4,0,19,3,0.15,0,0,0,0.15,0.2,0,0.95,0.606081,0.51,3,52,2.6
45,1.43221E+11,4,9,1432206,1,father,41,24,3,0,0,0,3,3,0,24,3,0.125,0,0,0,0.125,0.125,0,1,0.510035,0.4375,3,46,1.916667
46,1.43221E+11,4,7,1432206,1,child,8,27,3,0,0,0,3,0,0,27,3,0.111111,0,0,0,0.111111,0,0,1,0.358914,0.395062,19,91,3.37037
47,1.43221E+11,4,7,1432206,1,child,6,27,3,0,0,0,3,0,0,27,3,0.111111,0,0,0,0.111111,0,0,1,0.358914,0.395062,19,87,3.222222
48,1454172,4,12,1454172,1,father,53,4,4,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0.75,2,19,4.75
49,1.45417E+11,4,12,1454172,0,mother,51,6,4,0,0,0,2,0,0,2,3,0.666667,0,0,0,0.333333,0,0,0.333333,0.714286,1,3,28,4.666667
50,1.45417E+11,4,8,1454172,0,child,22,5,3,0,0,0,1,1,0,0,3,0.6,0,0,0,0.2,0.2,0,0,0.64,0.96,0,7,1.4
51,1.45417E+11,4,14,1454172,0,child,13,6,4,0,0,0,0,0,2,0,3,0.666667,0,0,0,0,0,0.333333,0,0.507937,1,4,25,4.166667
52,149733,4,6,149733,0,mother,35,25,3,18,0,0,0,1,0,3,3,0.12,0.72,0,0,0,0.04,0,0.12,0.515657,0.4224,23,99,3.96
53,14973300001,4,2,149733,1,father,33,17,3,10,0,0,0,2,0,2,3,0.176471,0.588235,0,0,0,0.117647,0,0.117647,0.680178,0.581315,9,58,3.411765
54,14973300002,4,13,149733,0,child,5,35,3,0,27,0,0,0,0,5,3,0.085714,0,0.771429,0,0,0,0,0.142857,0.43102,0.313469,24,160,4.571429
55,14973300003,4,10,149733,0,child,2,6,4,0,0,0,0,0,2,0,3,0.666667,0,0,0,0,0,0.333333,0,0.507937,1,6,26,4.333333
56,154610,4,12,154610,1,father,36,11,3,0,0,0,0,0,0,8,3,0.272727,0,0,0,0,0,0,0.727273,0.453365,0.793388,4,23,2.090909
57,15461000001,4,12,154610,0,mother,33,6,2,0,3,0,0,0,0,1,3,0.333333,0,0.5,0,0,0,0,0.166667,0.698413,1,3,15,2.5
58,15461000002,4,7,154610,0,child,4,11,4,0,0,2,0,0,0,5,3,0.363636,0,0,0.181818,0,0,0,0.454545,0.717828,0.793388,4,22,2
59,15461000003,4,4,154610,0,child,2,24,3,0,0,22,1,0,0,0,3,0.125,0,0,0.916667,0.041667,0,0,0,0.307692,0.4375,12,60,2.5
60,15907,4,1,15907,0,mother,40,10,3,0,0,0,3,6,0,4,3,0.3,0,0,0,0.3,0.6,0,0.4,0.830357,0.84,4,22,2.2
61,1590700001,4,1,15907,1,father,38,8,1,0,0,0,3,2,0,2,3,0.125,0,0,0,0.375,0.25,0,0.25,0.821429,0.9375,3,14,1.75
62,1590700002,4,14,15907,1,child,14,10,2,0,0,0,4,3,0,6,3,0.2,0,0,0,0.4,0.3,0,0.6,0.812698,0.84,6,31,3.1
63,1590700003,4,14,15907,1,child,12,9,2,0,0,0,4,0,0,6,3,0.222222,0,0,0,0.444444,0,0,0.666667,0.698413,0.888889,7,33,3.666667
64,1602823,4,0,1602823,0,mother,38,24,4,0,0,0,1,17,0,2,3,0.166667,0,0,0,0.041667,0.708333,0,0.083333,0.527778,0.4375,7,85,3.541667
65,1.60282E+11,4,12,1602823,1,father,39,4,4,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0.75,4,19,4.75
66,1.60282E+11,4,10,1602823,1,child,4,4,4,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0.75,4,19,4.75
67,1676207,3,12,1676207,1,father,39,9,0,0,0,0,0,9,0,0,1,0,0,0,0,0,1,0,0,0,0.395062,3,29,3.222222
68,1.67621E+11,3,12,1676207,0,mother,36,9,0,0,0,0,0,9,0,0,1,0,0,0,0,0,1,0,0,0,0.395062,3,29,3.222222
69,1.67621E+11,3,7,1676207,0,child,6,23,0,0,0,0,0,0,5,18,0,0,0,0,0,0,0,0.217391,0.782609,0.388874,0,21,92,4
70,1759211,4,2,1759211,1,father,41,22,1,19,0,0,0,0,0,2,1,0.045455,0.863636,0,0,0,0,0,0.090909,0.27863,0.173554,12,79,3.590909
71,1.75921E+11,4,2,1759211,0,mother,40,34,3,30,0,0,0,1,0,0,3,0.088235,0.882353,0,0,0,0.029412,0,0,0.243203,0.321799,25,89,2.617647
72,1.75921E+11,4,13,1759211,1,child,10,20,3,0,17,0,1,0,0,1,3,0.15,0,0.85,0,0.05,0,0,0.05,0.434475,0.51,12,96,4.8
73,1.75921E+11,4,13,1759211,1,child,8,9,2,0,8,0,1,0,0,0,2,0.222222,0,0.888889,0,0.111111,0,0,0,0.491145,0.691358,9,43,4.777778
74,180147,4,12,180147,1,father,40,5,4,0,0,0,0,1,0,0,3,0.8,0,0,0,0,0.2,0,0,0.365714,0.96,4,5,1
75,18014700001,4,12,180147,0,mother,41,4,3,0,0,0,0,1,0,0,3,0.75,0,0,0,0,0.25,0,0,0.428571,0.75,3,15,3.75
76,18014700002,4,13,180147,0,child,13,19,3,0,16,0,2,0,0,0,3,0.157895,0,0.842105,0,0.105263,0,0,0,0.44574,0.531856,3,66,3.473684
77,18014700003,4,14,180147,1,child,11,4,3,0,0,0,0,0,0,1,3,0.75,0,0,0,0,0,0,0.25,0.428571,0.75,2,14,3.5
78,190034,3,12,190034,1,father,31,2,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,7,3.5
79,19003400001,3,16,190034,0,mother,40,8,2,2,0,0,0,3,0,1,2,0.25,0.25,0,0,0,0.375,0,0.125,0.821429,0.75,4,33,4.125
80,19003400002,3,4,190034,0,child,1,12,2,0,0,10,0,0,0,0,2,0.166667,0,0,0.833333,0,0,0,0,0.31746,0.555556,12,58,4.833333
81,20033306,4,12,20033306,1,father,41,9,3,0,0,0,0,1,0,8,3,0.333333,0,0,0,0,0.111111,0,0.888889,0.555556,0.888889,3,26,2.888889
82,2.00333E+12,4,14,20033306,0,child,16,8,4,0,0,0,0,1,0,5,3,0.5,0,0,0,0,0.125,0,0.625,0.662857,0.9375,3,26,3.25
83,2.00333E+12,4,7,20033306,1,child,14,10,3,0,0,0,0,0,0,7,3,0.3,0,0,0,0,0,0,0.7,0.48,0.84,4,43,4.3
84,2.00333E+12,4,14,20033306,0,child,12,7,4,0,0,0,0,0,0,3,3,0.571429,0,0,0,0,0,0,0.428571,0.559767,0.979592,4,22,3.142857
85,20033321,3,2,20033321,1,father,29,22,2,12,0,0,1,1,0,10,2,0.090909,0.545455,0,0,0.045455,0.045455,0,0.454545,0.720203,0.330579,11,77,3.5
86,2.00333E+12,3,2,20033321,1,father,28,22,2,14,0,0,0,0,0,8,2,0.090909,0.636364,0,0,0,0,0,0.363636,0.619048,0.330579,8,83,3.772727
87,2.00333E+12,3,10,20033321,1,child,0,11,2,0,0,0,0,0,11,0,2,0.181818,0,0,0,0,0,1,0,0.297549,0.595041,9,50,4.545455
88,20033323,4,2,20033323,0,mother,43,21,2,14,0,0,0,3,0,2,2,0.095238,0.666667,0,0,0,0.142857,0,0.095238,0.590865,0.344671,13,66,3.142857
89,2.00333E+12,4,2,20033323,1,father,44,26,2,19,0,0,0,0,0,5,2,0.076923,0.730769,0,0,0,0,0,0.192308,0.483516,0.284024,4,107,4.115385
90,2.00333E+12,4,0,20033323,0,child,15,9,2,0,0,0,0,7,0,0,2,0.222222,0,0,0,0,0.777778,0,0,0.395062,0.691358,4,34,3.777778
91,2.00333E+12,4,14,20033323,1,child,11,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,5,26,3.25
92,20033325,6,0,20033325,0,mother,44,23,6,0,0,0,0,23,0,0,5,0.26087,0,0,0,0,1,0,0,0.375064,0.680529,19,71,3.086957
93,2.00333E+12,6,0,20033325,1,father,42,25,5,0,0,0,0,15,0,5,5,0.2,0,0,0,0,0.6,0,0.2,0.64,0.64,7,99,3.96
94,2.00333E+12,6,0,20033325,1,child,15,31,5,0,0,0,0,31,0,0,5,0.16129,0,0,0,0,1,0,0,0.273369,0.541103,20,111,3.580645
95,2.00333E+12,6,0,20033325,1,child,14,28,9,0,0,0,5,28,0,0,5,0.321429,0,0,0,0.178571,1,0,0,0.566246,0.586735,19,118,4.214286
96,2.00333E+12,6,7,20033325,1,child,12,36,5,0,0,0,0,0,0,31,5,0.138889,0,0,0,0,0,0,0.861111,0.273369,0.478395,26,123,3.416667
97,2.00333E+12,6,7,20033325,0,child,10,31,5,0,0,0,1,0,0,25,5,0.16129,0,0,0,0.032258,0,0,0.806452,0.368664,0.541103,19,126,4.064516
98,20033326,4,1,20033326,1,father,40,6,0,0,0,0,4,5,0,3,3,0,0,0,0,0.666667,0.833333,0,0.5,0.746032,1,4,18,3
99,2.00333E+12,4,1,20033326,0,mother,47,6,0,0,0,0,5,4,0,3,3,0,0,0,0,0.833333,0.666667,0,0.5,0.746032,1,3,17,2.833333
100,2.00333E+12,4,14,20033326,0,child,9,3,3,0,0,0,3,0,0,3,3,1,0,0,0,1,0,0,1,0.761905,0,3,15,5
101,2.00333E+12,4,14,20033326,0,child,8,3,3,0,0,0,3,0,0,3,3,1,0,0,0,1,0,0,1,0.761905,0,3,15,5
102,20033339,3,12,20033339,1,father,47,7,4,0,0,0,0,0,0,3,2,0.571429,0,0,0,0,0,0,0.428571,0.559767,0.816327,2,24,3.428571
103,2.00333E+12,3,14,20033339,0,child,14,4,2,0,1,0,0,0,0,1,2,0.5,0,0.25,0,0,0,0,0.25,0.714286,1,4,19,4.75
104,2.00333E+12,3,14,20033339,1,child,11,8,3,0,0,0,0,0,1,4,2,0.375,0,0,0,0,0,0.125,0.5,0.678571,0.75,6,34,4.25
105,20033354,4,12,20033354,0,mother,39,5,3,0,0,0,0,0,0,2,3,0.6,0,0,0,0,0,0,0.4,0.548571,0.96,5,19,3.8
106,2.00334E+12,4,12,20033354,1,father,37,6,3,2,0,0,0,1,0,0,3,0.5,0.333333,0,0,0,0.166667,0,0,0.698413,1,3,20,3.333333
107,2.00334E+12,4,10,20033354,1,child,4,4,2,0,0,0,0,0,2,0,2,0.5,0,0,0,0,0,0.5,0,0.571429,1,4,18,4.5
108,2.00334E+12,4,10,20033354,0,child,2,5,3,0,0,2,0,0,0,0,3,0.6,0,0,0.4,0,0,0,0,0.548571,0.96,5,22,4.4
109,20033367,4,12,20033367,1,father,43,11,3,0,0,0,2,0,0,10,3,0.272727,0,0,0,0.181818,0,0,0.909091,0.568889,0.793388,4,28,2.545455
110,2.00334E+12,4,2,20033367,0,mother,42,19,3,10,0,0,0,1,0,7,3,0.157895,0.526316,0,0,0,0.052632,0,0.368421,0.730807,0.531856,5,88,4.631579
111,2.00334E+12,4,7,20033367,1,child,12,27,3,0,0,0,3,0,0,24,3,0.111111,0,0,0,0.111111,0,0,0.888889,0.388571,0.395062,11,69,2.555556
112,2.00334E+12,4,7,20033367,0,child,11,24,3,0,0,0,0,0,0,21,3,0.125,0,0,0,0,0,0,0.875,0.25,0.4375,14,96,4
113,20033390,3,12,20033390,1,father,40,5,2,0,0,0,0,0,0,3,2,0.4,0,0,0,0,0,0,0.6,0.548571,0.96,2,17,3.4
114,2.00334E+12,3,2,20033390,0,mother,41,10,2,8,0,0,0,0,0,0,2,0.2,0.8,0,0,0,0,0,0,0.365714,0.64,2,40,4
115,20033426,4,12,20033426,1,father,43,12,3,0,0,0,1,1,0,9,3,0.25,0,0,0,0.083333,0.083333,0,0.75,0.606414,0.75,4,32,2.666667
116,2.00334E+12,4,12,20033426,0,mother,46,10,3,6,1,0,0,0,0,0,3,0.3,0.6,0.1,0,0,0,0,0,0.617143,0.84,9,27,2.7
117,2.00334E+12,4,14,20033426,1,child,14,3,3,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,3,15,5
118,2.00334E+12,4,14,20033426,1,child,11,10,3,0,0,0,1,0,0,8,3,0.3,0,0,0,0.1,0,0,0.8,0.555556,0.84,5,30,3
119,20033451,5,2,20033451,0,mother,38,24,4,17,0,0,8,0,0,10,4,0.166667,0.708333,0,0,0.333333,0,0,0.416667,0.790457,0.555556,12,64,2.666667
120,2.00335E+12,5,2,20033451,1,father,37,26,5,0,13,0,3,0,0,8,4,0.192308,0,0.5,0,0.115385,0,0,0.307692,0.780024,0.52071,13,47,1.807692
121,2.00335E+12,5,5,20033451,1,child,11,44,6,0,38,0,1,0,0,4,4,0.136364,0,0.863636,0,0.022727,0,0,0.090909,0.430297,0.330579,31,133,3.022727
122,2.00335E+12,5,13,20033451,0,child,10,26,4,0,24,0,0,0,0,1,4,0.153846,0,0.923077,0,0,0,0,0.038462,0.337014,0.52071,17,101,3.884615
123,2.00335E+12,5,5,20033451,1,child,6,17,4,0,14,0,0,0,0,2,4,0.235294,0,0.823529,0,0,0,0,0.117647,0.525714,0.719723,15,52,3.058824
124,2.00335E+12,5,0,20033463,0,mother,34,15,4,0,0,0,1,10,0,0,4,0.266667,0,0,0,0.066667,0.666667,0,0,0.548571,0.782222,15,57,3.8
125,2.00335E+12,5,13,20033463,0,child,13,15,4,0,9,0,0,0,0,2,4,0.266667,0,0.6,0,0,0,0,0.133333,0.629841,0.782222,15,70,4.666667
126,2.00335E+12,5,13,20033463,0,child,5,14,4,0,12,0,0,0,0,0,4,0.285714,0,0.857143,0,0,0,0,0,0.428571,0.816327,7,58,4.142857
127,2.00335E+12,5,13,20033463,1,child,4,15,4,0,12,0,0,0,0,0,4,0.266667,0,0.8,0,0,0,0,0,0.428571,0.782222,11,62,4.133333
128,20033467,4,1,20033467,1,father,36,7,3,0,0,0,3,4,0,3,3,0.428571,0,0,0,0.428571,0.571429,0,0.428571,0.852071,0.979592,4,20,2.857143
129,2.00335E+12,4,1,20033467,0,mother,39,6,3,0,0,0,3,3,0,3,3,0.5,0,0,0,0.5,0.5,0,0.5,0.857143,1,3,18,3
130,2.00335E+12,4,14,20033467,0,child,5,5,3,0,0,0,3,0,0,5,3,0.6,0,0,0,0.6,0,0,1,0.736718,0.96,3,17,3.4
131,2.00335E+12,4,14,20033467,1,child,3,4,3,0,0,0,3,0,0,4,3,0.75,0,0,0,0.75,0,0,1,0.754286,0.75,3,16,4
132,20033488,4,9,20033488,1,father,30,9,4,0,0,0,1,4,0,1,3,0.444444,0,0,0,0.111111,0.444444,0,0.111111,0.754286,0.888889,4,30,3.333333
133,2.00335E+12,4,2,20033488,0,mother,31,19,4,10,0,0,1,4,0,0,3,0.210526,0.526316,0,0,0.052632,0.210526,0,0,0.721805,0.531856,5,49,2.578947
134,2.00335E+12,4,10,20033488,0,child,5,9,3,0,0,0,1,0,5,0,3,0.333333,0,0,0,0.111111,0,0.555556,0,0.64903,0.888889,6,33,3.666667
135,2.00335E+12,4,10,20033488,0,child,2,9,3,0,0,0,1,0,5,0,3,0.333333,0,0,0,0.111111,0,0.555556,0,0.64903,0.888889,6,34,3.777778
136,20033492,5,0,20033492,0,mother,38,21,9,0,0,0,8,18,0,1,4,0.428571,0,0,0,0.380952,0.857143,0,0.047619,0.728395,0.61678,21,66,3.142857
137,2.00335E+12,5,0,20033492,1,father,36,26,10,0,1,0,4,11,0,6,4,0.384615,0,0.038462,0,0.153846,0.423077,0,0.230769,0.837054,0.52071,17,79,3.038462
138,2.00335E+12,5,7,20033492,0,child,7,17,4,0,0,0,8,0,0,14,4,0.235294,0,0,0,0.470588,0,0,0.823529,0.676247,0.719723,17,63,3.705882
139,2.00335E+12,5,7,20033492,0,child,5,17,4,0,0,0,8,0,0,14,4,0.235294,0,0,0,0.470588,0,0,0.823529,0.676247,0.719723,17,63,3.705882
140,20033555,3,9,20033555,0,mother,32,14,2,4,0,0,1,6,0,2,2,0.142857,0.285714,0,0,0.071429,0.428571,0,0.142857,0.833016,0.489796,13,41,2.928571
141,2.00336E+12,3,2,20033555,1,father,31,14,2,11,0,0,0,0,0,1,2,0.142857,0.785714,0,0,0,0,0,0.071429,0.408163,0.489796,12,62,4.428571
142,2.00336E+12,3,10,20033555,1,child,3,7,2,0,0,0,2,0,4,3,2,0.285714,0,0,0,0.285714,0,0.571429,0.428571,0.831169,0.816327,5,25,3.571429
143,20033571,4,12,20033571,1,father,45,15,3,0,0,0,0,0,0,12,3,0.2,0,0,0,0,0,0,0.8,0.365714,0.64,2,32,2.133333
144,2.00336E+12,4,12,20033571,0,mother,49,12,3,3,0,0,0,1,0,5,3,0.25,0.25,0,0,0,0.083333,0,0.416667,0.793651,0.75,3,26,2.166667
145,2.00336E+12,4,12,20033571,0,child,16,3,3,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2,12,4
146,20033614,5,2,20033614,1,father,36,30,5,22,0,0,4,4,0,1,4,0.166667,0.733333,0,0,0.133333,0.133333,0,0.033333,0.664903,0.462222,27,77,2.566667
147,2.00336E+12,5,9,20033614,0,mother,40,15,6,0,0,0,5,4,0,9,4,0.4,0,0,0,0.333333,0.266667,0,0.6,0.829365,0.782222,4,33,2.2
148,2.00336E+12,5,7,20033614,1,child,12,26,4,0,0,0,4,15,0,11,4,0.153846,0,0,0,0.153846,0.576923,0,0.423077,0.769155,0.52071,13,89,3.423077
149,2.00336E+12,5,7,20033614,1,child,8,30,5,0,0,0,5,0,0,24,4,0.166667,0,0,0,0.166667,0,0,0.8,0.523974,0.462222,15,132,4.4
150,2.00336E+12,5,7,20033614,0,child,3,14,9,0,0,0,4,0,0,7,4,0.642857,0,0,0,0.285714,0,0,0.5,0.725714,0.816327,5,31,2.214286
151,20033639,3,9,20033639,1,father,44,15,2,0,0,0,0,1,0,12,2,0.133333,0,0,0,0,0.066667,0,0.8,0.386032,0.462222,15,39,2.6
152,2.00336E+12,3,9,20033639,0,mother,40,15,2,0,0,0,0,1,0,12,2,0.133333,0,0,0,0,0.066667,0,0.8,0.386032,0.462222,15,39,2.6
153,2.00336E+12,3,7,20033639,0,child,10,30,2,0,0,0,0,0,0,28,2,0.066667,0,0,0,0,0,0,0.933333,0.142222,0.248889,30,150,5
154,20033783,4,14,20033783,1,father,34,32,4,0,4,0,9,1,0,14,3,0.125,0,0.125,0,0.28125,0.03125,0,0.4375,0.796875,0.339844,10,73,2.28125
155,2.00338E+12,4,9,20033783,0,mother,36,19,3,0,1,0,3,3,0,9,3,0.157895,0,0.052632,0,0.157895,0.157895,0,0.473684,0.797784,0.531856,7,52,2.736842
156,2.00338E+12,4,13,20033783,0,child,6,33,4,0,23,0,7,0,0,5,3,0.121212,0,0.69697,0,0.212121,0,0,0.151515,0.67775,0.330579,21,143,4.333333
157,2.00338E+12,4,7,20033783,0,child,2,24,4,0,0,0,8,0,0,16,3,0.166667,0,0,0,0.333333,0,0,0.666667,0.653061,0.4375,15,59,2.458333
158,20034297,3,2,20034297,0,mother,53,15,1,13,1,0,0,0,0,0,1,0.066667,0.866667,0.066667,0,0,0,0,0,0.274286,0.248889,14,56,3.733333
159,2.00343E+12,3,12,20034297,1,father,49,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,5,5
160,2.00343E+12,3,7,20034297,0,child,7,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,5,26,3.25
161,20034484,4,12,20034484,0,mother,33,7,4,0,0,0,0,3,0,0,3,0.571429,0,0,0,0,0.428571,0,0,0.559767,0.979592,3,21,3
162,2.00345E+12,4,2,20034484,1,father,31,15,4,9,0,0,0,0,0,2,3,0.266667,0.6,0,0,0,0,0,0.133333,0.629841,0.64,11,52,3.466667
163,2.00345E+12,4,10,20034484,0,child,5,7,3,0,0,0,0,0,2,2,3,0.428571,0,0,0,0,0,0.285714,0.285714,0.746356,0.979592,5,26,3.714286
164,2.00345E+12,4,10,20034484,1,child,3,7,3,0,0,1,0,0,2,2,3,0.428571,0,0,0.142857,0,0,0.285714,0.285714,0.821429,0.979592,5,26,3.714286
