Id,Label,timeset,hh_id,gender,role,age,hh_size,degree,freq_home,freq_work,freq_school,freq_kindergarden,freq_transport,freq_leisure,freq_grandparents,freq_other,freq_betweenhh,prop_home,prop_work,prop_school,prop_kindergarden,prop_transport,prop_leisure,prop_grandparents,prop_other,diversityloc,diversityhhmember,pers_touch,tot_dur,avg_dur,modularity_class
1028,484500002,,4845,1,child,0,3,6,2,0,0,0,1,0,2,3,2,0.333333,0,0,0,0.166667,0,0.333333,0.5,0.821429,0.888889,6,24,4,0
1029,487509,,487509,1,father,20,3,3,2,0,0,0,0,1,0,0,2,0.666667,0,0,0,0,0.333333,0,0,0.507937,0.888889,2,13,4.333333,7
1030,48750900001,,487509,0,mother,22,3,3,2,0,0,0,0,1,0,0,2,0.666667,0,0,0,0,0.333333,0,0,0.507937,0.888889,2,13,4.333333,7
1031,48750900002,,487509,0,child,0,3,6,2,0,0,0,0,0,3,1,2,0.333333,0,0,0,0,0,0.5,0.166667,0.698413,0.888889,5,23,3.833333,0
1032,4897338,,4897338,1,father,40,5,19,8,9,0,0,1,0,0,2,4,0.421053,0.473684,0,0,0.052632,0,0,0.105263,0.714286,0.66482,9,79,4.157895,4
1033,489733800001,,4897338,0,mother,39,5,18,7,11,0,0,0,0,0,0,4,0.388889,0.611111,0,0,0,0,0,0,0.54321,0.691358,13,66,3.666667,4
1034,489733800002,,4897338,1,child,15,5,18,7,0,9,0,2,0,0,0,4,0.388889,0,0.5,0,0.111111,0,0,0,0.670194,0.691358,16,80,4.444444,3
1035,489733800004,,4897338,0,child,9,5,19,7,0,12,0,0,0,0,0,4,0.368421,0,0.631579,0,0,0,0,0,0.531856,0.66482,10,77,4.052632,3
1036,5245145,,5245145,1,father,29,4,13,3,0,0,0,0,5,0,5,3,0.230769,0,0,0,0,0.384615,0,0.384615,0.743872,0.710059,4,34,2.615385,10
1037,524514500001,,5245145,0,mother,31,4,7,3,0,0,0,0,4,0,0,3,0.428571,0,0,0,0,0.571429,0,0,0.559767,0.979592,3,22,3.142857,18
1038,524514500002,,5245145,0,child,5,4,5,3,0,0,0,0,0,0,2,3,0.6,0,0,0,0,0,0,0.4,0.548571,0.96,3,20,4,7
1039,524514500003,,5245145,1,child,3,4,8,3,0,0,0,0,0,0,5,3,0.375,0,0,0,0,0,0,0.625,0.535714,0.9375,3,23,2.875,2
1040,5245419,,5245419,1,father,39,4,11,3,0,0,0,0,0,0,8,3,0.272727,0,0,0,0,0,0,0.727273,0.453365,0.793388,3,35,3.181818,10
1041,524541900001,,5245419,0,mother,41,4,17,3,9,0,0,1,2,0,2,3,0.176471,0.529412,0,0,0.058824,0.117647,0,0.117647,0.751359,0.581315,4,65,3.823529,4
1042,524541900002,,5245419,0,child,12,4,20,3,0,10,0,2,0,0,5,3,0.15,0,0.5,0,0.1,0,0,0.25,0.748571,0.51,9,72,3.6,3
1043,524541900003,,5245419,0,child,6,4,17,3,0,6,0,0,0,3,5,3,0.176471,0,0.352941,0,0,0,0.176471,0.294118,0.83045,0.581315,16,66,3.882353,3
1044,5347805,,5347805,1,father,36,5,16,14,0,0,0,0,2,0,0,4,0.875,0,0,0,0,0.125,0,0,0.25,0.75,8,67,4.1875,16
1045,534780500001,,5347805,0,mother,42,5,26,4,14,0,0,1,8,0,2,4,0.153846,0.538462,0,0,0.038462,0.307692,0,0.076923,0.760999,0.52071,12,110,4.230769,4
1046,534780500002,,5347805,0,child,4,5,35,24,0,11,0,0,0,0,0,4,0.685714,0,0.314286,0,0,0,0,0,0.492595,0.404898,26,158,4.514286,6
1047,534780500003,,5347805,1,child,2,5,6,6,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0.888889,5,24,4,0
1048,534780500004,,5347805,1,child,0,5,6,6,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0.888889,5,25,4.166667,0
1049,543398,,543398,0,mother,39,2,8,0,6,6,0,1,2,0,0,1,0,0.75,0.75,0,0.125,0.25,0,0,0.751746,0.4375,2,20,2.5,15
1050,54339800001,,543398,0,child,4,2,3,1,0,1,0,1,0,0,1,1,0.333333,0,0.333333,0,0.333333,0,0,0.333333,0.857143,0.888889,3,12,4,7
1051,5461565,,5461565,0,mother,37,4,16,4,0,0,0,3,13,0,3,3,0.25,0,0,0,0.1875,0.8125,0,0.1875,0.704294,0.609375,11,45,2.8125,12
1052,546156500001,,5461565,1,father,36,4,14,4,0,0,0,3,13,0,1,3,0.285714,0,0,0,0.214286,0.928571,0,0.071429,0.637512,0.673469,11,42,3,12
1053,546156500002,,5461565,0,child,6,4,10,3,0,0,0,3,0,0,10,3,0.3,0,0,0,0.3,0,0,1,0.616071,0.84,8,39,3.9,2
1054,546156500003,,5461565,0,child,1,4,11,3,0,0,0,3,0,2,9,3,0.272727,0,0,0,0.272727,0,0.181818,0.818182,0.735541,0.793388,10,41,3.727273,2
1055,5559980,,5559980,0,mother,35,4,16,3,9,0,0,0,2,0,4,3,0.1875,0.5625,0,0,0,0.125,0,0.25,0.75485,0.609375,4,41,2.5625,15
1056,555998000001,,5559980,1,father,36,4,14,3,9,0,0,0,5,0,2,3,0.214286,0.642857,0,0,0,0.357143,0,0.142857,0.766126,0.673469,7,39,2.785714,15
1057,555998000002,,5559980,0,child,10,4,43,3,0,26,0,0,0,9,10,3,0.069767,0,0.604651,0,0,0,0.209302,0.232558,0.713294,0.2596,11,179,4.162791,6
1058,555998000003,,5559980,1,child,8,4,25,3,0,22,0,0,0,4,0,3,0.12,0,0.88,0,0,0,0.16,0,0.451164,0.4224,13,96,3.84,5
1059,5928624,,5928624,1,father,35,4,25,3,0,0,0,12,6,0,6,3,0.12,0,0,0,0.48,0.24,0,0.24,0.790123,0.4224,6,47,1.88,12
1060,592862400001,,5928624,0,mother,35,4,17,3,12,2,0,2,0,0,0,3,0.176471,0.705882,0.117647,0,0.117647,0,0,0,0.633162,0.581315,5,44,2.588235,15
1061,592862400002,,5928624,1,child,4,4,15,3,0,13,1,3,0,0,0,3,0.2,0,0.866667,0.066667,0.2,0,0,0,0.605714,0.64,13,58,3.866667,3
1062,592862400003,,5928624,1,child,7,4,32,3,0,26,2,8,0,0,0,3,0.09375,0,0.8125,0.0625,0.25,0,0,0,0.577064,0.339844,23,88,2.75,5
1063,5956252,,5956252,1,father,42,3,14,3,10,0,0,1,0,0,3,2,0.214286,0.714286,0,0,0.071429,0,0,0.214286,0.672269,0.489796,2,49,3.5,15
1064,595625200001,,5956252,0,mother,42,3,14,2,0,0,0,0,0,0,12,2,0.142857,0,0,0,0,0,0,0.857143,0.279883,0.489796,6,42,3,10
1065,595625200002,,5956252,0,child,12,3,25,3,0,23,0,0,0,0,0,2,0.12,0,0.92,0,0,0,0,0,0.233305,0.2944,3,116,4.64,6
1066,5957632,,5957632,0,mother,34,4,11,3,6,3,0,4,0,0,3,3,0.272727,0.545455,0.272727,0,0.363636,0,0,0.272727,0.892758,0.793388,5,42,3.818182,15
1067,595763200001,,5957632,1,father,35,4,4,3,0,0,0,2,0,0,1,3,0.75,0,0,0,0.5,0,0,0.25,0.698413,0.75,3,16,4,18
1068,595763200002,,5957632,1,child,6,4,19,2,0,11,4,4,0,2,0,3,0.105263,0,0.578947,0.210526,0.210526,0,0.105263,0,0.795031,0.531856,11,64,3.368421,3
1069,595763200003,,5957632,0,child,2,4,5,3,0,0,0,3,0,4,0,3,0.6,0,0,0,0.6,0,0.8,0,0.754286,0.96,5,24,4.8,0
1070,6141979,,6141979,1,father,35,5,11,4,6,0,0,2,1,0,0,4,0.363636,0.545455,0,0,0.181818,0.090909,0,0,0.757396,0.92562,7,51,4.636364,15
1071,614197900001,,6141979,0,mother,36,5,23,4,16,0,0,3,2,0,1,4,0.173913,0.695652,0,0,0.130435,0.086957,0,0.043478,0.659341,0.574669,8,77,3.347826,16
1072,614197900002,,6141979,1,child,11,5,40,4,0,27,7,3,0,1,7,4,0.1,0,0.675,0.175,0.075,0,0.025,0.175,0.736836,0.36,20,167,4.175,6
1073,614197900003,,6141979,1,child,8,5,21,4,0,9,0,8,0,0,3,4,0.190476,0,0.428571,0,0.380952,0,0,0.142857,0.805556,0.61678,16,91,4.333333,5
1074,614197900004,,6141979,1,child,3,5,28,4,0,18,2,3,0,0,6,4,0.142857,0,0.642857,0.071429,0.107143,0,0,0.214286,0.734619,0.489796,20,123,4.392857,6
1075,614776,,614776,1,father,41,4,17,3,12,0,0,2,2,0,0,3,0.176471,0.705882,0,0,0.117647,0.117647,0,0,0.633162,0.581315,5,79,4.647059,4
1076,61477600001,,614776,0,mother,46,4,8,3,4,0,0,0,0,0,1,3,0.375,0.5,0,0,0,0,0,0.125,0.678571,0.9375,2,37,4.625,15
1077,61477600002,,614776,1,child,15,4,14,3,0,9,0,1,2,0,0,3,0.214286,0,0.642857,0,0.071429,0.142857,0,0,0.660317,0.673469,3,53,3.785714,1
1078,61477600003,,614776,0,child,8,4,16,3,0,10,0,1,0,5,0,3,0.1875,0,0.625,0,0.0625,0,0.3125,0,0.715473,0.609375,10,74,4.625,3
1079,6192076,,6192076,1,father,31,4,6,2,0,0,0,0,0,0,4,2,0.333333,0,0,0,0,0,0,0.666667,0.507937,0.888889,3,24,4,18
1080,619207600001,,6192076,0,mother,33,4,33,2,3,0,0,0,28,0,0,2,0.060606,0.090909,0,0,0,0.848485,0,0,0.306441,0.227732,33,127,3.848485,9
1081,619207600002,,6192076,1,child,6,4,7,2,0,3,0,0,0,2,0,2,0.285714,0,0.428571,0,0,0,0.285714,0,0.746356,0.816327,5,33,4.714286,0
1082,619207600003,,6192076,1,child,3,4,9,3,0,4,0,0,0,2,0,3,0.333333,0,0.444444,0,0,0,0.222222,0,0.733686,0.888889,6,40,4.444444,1
1083,6323991,,6323991,0,mother,49,5,4,4,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,4,20,5,18
1084,632399100001,,6323991,1,father,42,5,4,4,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,4,20,5,18
1085,632399100002,,6323991,0,child,19,5,4,4,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,4,20,5,7
1086,632399100003,,6323991,1,child,17,5,7,4,0,3,0,0,0,0,1,4,0.571429,0,0.428571,0,0,0,0,0.142857,0.678571,0.979592,4,31,4.428571,0
1087,632399100004,,6323991,1,child,5,5,15,4,0,11,0,0,0,0,0,4,0.266667,0,0.733333,0,0,0,0,0,0.446984,0.782222,14,75,5,3
1088,6540209,,6540209,1,father,42,4,15,3,0,0,0,4,14,0,0,3,0.2,0,0,0,0.266667,0.933333,0,0,0.570133,0.64,4,32,2.133333,10
1089,654020900001,,6540209,0,mother,45,4,12,3,0,0,0,3,10,0,3,3,0.25,0,0,0,0.25,0.833333,0,0.25,0.740799,0.75,6,29,2.416667,10
1090,654020900002,,6540209,1,child,9,4,6,3,0,0,0,4,0,0,2,3,0.5,0,0,0,0.666667,0,0,0.333333,0.733686,1,3,22,3.666667,0
1091,654020900003,,6540209,0,child,7,4,6,3,0,0,0,2,0,0,2,3,0.5,0,0,0,0.333333,0,0,0.333333,0.746356,1,4,21,3.5,0
1092,662350,,662350,1,father,40,4,14,3,7,1,0,0,0,0,3,3,0.214286,0.5,0.071429,0,0,0,0,0.214286,0.746356,0.673469,5,62,4.428571,4
1093,66235000001,,662350,0,mother,49,4,13,3,9,0,0,0,0,0,1,3,0.230769,0.692308,0,0,0,0,0,0.076923,0.527473,0.710059,4,62,4.769231,4
1094,66235000002,,662350,1,child,2,4,43,3,0,22,0,10,0,6,3,3,0.069767,0,0.511628,0,0.232558,0,0.139535,0.069767,0.766234,0.2596,43,179,4.162791,6
1095,66235000003,,662350,1,child,2,4,43,3,0,32,0,0,0,5,3,3,0.069767,0,0.744186,0,0,0,0.116279,0.069767,0.48335,0.2596,43,189,4.395349,6
1096,680606,,680606,0,mother,33,4,11,3,0,0,0,0,0,0,8,3,0.272727,0,0,0,0,0,0,0.727273,0.453365,0.793388,5,42,3.818182,10
1097,68060600001,,680606,1,father,32,4,5,5,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0.96,3,20,4,18
1098,68060600002,,680606,1,child,6,4,5,5,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0.96,5,20,4,0
1099,68060600003,,680606,1,child,4,4,5,5,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0.96,3,20,4,0
1100,7200106,,7200106,1,father,41,4,15,3,0,0,0,7,6,0,1,3,0.2,0,0,0,0.466667,0.4,0,0.066667,0.767177,0.64,5,46,3.066667,12
1101,720010600001,,7200106,0,mother,41,4,28,3,25,0,0,0,0,0,0,3,0.107143,0.892857,0,0,0,0,0,0,0.218659,0.382653,28,92,3.285714,4
1102,720010600002,,7200106,1,child,12,4,44,4,0,38,0,5,0,0,2,3,0.090909,0,0.863636,0,0.113636,0,0,0.045455,0.434105,0.254132,16,168,3.818182,6
1103,723543,,723543,1,father,38,4,23,7,14,0,0,0,0,0,2,3,0.304348,0.608696,0,0,0,0,0,0.086957,0.604915,0.453686,7,68,2.956522,16
1104,72354300001,,723543,0,mother,39,4,18,6,8,1,0,1,3,0,0,3,0.333333,0.444444,0.055556,0,0.055556,0.166667,0,0,0.791452,0.555556,12,47,2.611111,15
1105,72354300002,,723543,1,child,10,4,15,7,0,9,0,1,0,0,0,3,0.466667,0,0.6,0,0.066667,0,0,0,0.624815,0.64,4,61,4.066667,3
1106,726871,,726871,1,father,39,4,4,4,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0.75,4,19,4.75,18
1107,72687100001,,726871,0,mother,47,4,4,4,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0.75,4,18,4.5,18
1108,72687100002,,726871,1,child,11,4,31,4,0,0,0,4,0,4,27,3,0.129032,0,0,0,0.129032,0,0.129032,0.870968,0.559031,0.349636,8,111,3.580645,9
1109,72687100003,,726871,1,child,6,4,4,4,0,0,0,4,0,4,0,3,1,0,0,0,1,0,1,0,0.761905,0.75,4,19,4.75,7
1110,7336623,,7336623,0,mother,41,4,23,3,13,0,0,0,7,0,0,3,0.130435,0.565217,0,0,0,0.304348,0,0,0.652444,0.453686,7,91,3.956522,4
1111,733662300001,,7336623,1,father,41,4,34,5,23,0,0,0,6,0,0,3,0.147059,0.676471,0,0,0,0.176471,0,0,0.559565,0.321799,16,135,3.970588,4
1112,733662300002,,7336623,0,child,14,4,14,4,0,10,0,0,0,0,0,3,0.285714,0,0.714286,0,0,0,0,0,0.466472,0.673469,3,68,4.857143,3
1113,751825,,751825,0,mother,31,4,12,3,0,0,0,3,12,0,0,3,0.25,0,0,0,0.25,1,0,0,0.571429,0.75,6,43,3.583333,12
1114,75182500001,,751825,1,father,29,4,13,3,0,0,0,3,13,0,0,3,0.230769,0,0,0,0.230769,1,0,0,0.550851,0.710059,5,44,3.384615,12
1115,75182500002,,751825,0,child,1,4,10,3,0,0,0,3,0,0,10,3,0.3,0,0,0,0.3,0,0,1,0.616071,0.84,10,41,4.1,2
1116,75182500003,,751825,1,child,1,4,10,3,0,0,0,3,0,0,10,3,0.3,0,0,0,0.3,0,0,1,0.616071,0.84,9,41,4.1,2
1117,7566022,,7566022,1,father,41,4,18,0,0,0,0,0,0,0,18,3,0,0,0,0,0,0,0,1,0,0.555556,5,48,2.666667,10
1118,756602200001,,7566022,0,mother,42,4,18,0,0,0,0,0,0,0,18,3,0,0,0,0,0,0,0,1,0,0.555556,6,46,2.555556,10
1119,756602200002,,7566022,1,child,13,4,11,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,1,0,0.793388,10,42,3.818182,11
1120,756602200003,,7566022,1,child,11,4,11,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,1,0,0.793388,10,42,3.818182,11
1121,7583935,,7583935,1,father,44,5,9,4,0,0,0,0,0,0,5,4,0.444444,0,0,0,0,0,0,0.555556,0.564374,0.987654,4,26,2.888889,10
1122,758393500001,,7583935,0,mother,47,5,8,4,0,0,0,0,0,0,4,4,0.5,0,0,0,0,0,0,0.5,0.571429,1,4,24,3,10
1123,758393500002,,7583935,0,child,16,5,4,4,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,4,20,5,7
1124,758393500003,,7583935,0,child,16,5,9,4,0,0,0,0,4,0,1,4,0.444444,0,0,0,0,0.444444,0,0.111111,0.677249,0.987654,7,36,4,2
1125,758393500004,,7583935,0,child,12,5,8,4,0,0,0,0,0,1,3,4,0.5,0,0,0,0,0,0.125,0.375,0.678571,1,8,36,4.5,2
1126,7737833,,7737833,1,child,12,2,51,1,0,27,0,11,0,1,11,1,0.019608,0,0.529412,0,0.215686,0,0.019608,0.215686,0.715329,0.076894,15,140,2.745098,6
1127,773783300001,,7737833,1,father,36,2,13,1,8,0,0,2,0,0,2,1,0.076923,0.615385,0,0,0.153846,0,0,0.153846,0.649197,0.284024,4,45,3.461538,15
1128,8103139,,8103139,1,father,33,3,20,2,10,0,0,0,3,0,5,2,0.1,0.5,0,0,0,0.15,0,0.25,0.748571,0.36,16,79,3.95,4
1129,810313900001,,8103139,0,mother,45,3,20,2,10,0,0,0,2,0,6,2,0.1,0.5,0,0,0,0.1,0,0.3,0.731429,0.36,16,84,4.2,4
1130,810313900002,,8103139,0,child,3,3,6,2,0,0,0,2,0,0,4,2,0.333333,0,0,0,0.333333,0,0,0.666667,0.714286,0.888889,6,30,5,2
1131,8210421,,8210421,1,father,42,5,10,5,0,8,0,0,0,0,0,4,0.5,0,0.8,0,0,0,0,0,0.540997,0.96,4,31,3.1,10
1132,821042100001,,8210421,0,mother,42,5,28,4,14,0,0,5,6,0,0,4,0.142857,0.5,0,0,0.178571,0.214286,0,0,0.77187,0.489796,7,66,2.357143,16
1133,821042100002,,8210421,1,child,14,5,22,4,0,18,0,0,0,0,0,4,0.181818,0,0.818182,0,0,0,0,0,0.340024,0.595041,4,83,3.772727,3
1134,821042100003,,8210421,1,child,12,5,54,4,0,43,0,4,0,1,6,4,0.074074,0,0.796296,0,0.074074,0,0.018519,0.111111,0.491252,0.274348,21,155,2.87037,6
1135,821042100004,,8210421,1,child,8,5,24,7,0,19,9,0,0,0,0,4,0.291667,0,0.791667,0.375,0,0,0,0,0.684781,0.555556,17,99,4.125,5
1136,8269554,,8269554,1,father,41,4,22,4,12,3,0,2,0,0,1,3,0.181818,0.545455,0.136364,0,0.090909,0,0,0.045455,0.731995,0.471074,6,56,2.545455,4
1137,826955400001,,8269554,0,mother,43,4,9,4,3,0,0,1,1,0,1,3,0.444444,0.333333,0,0,0.111111,0.111111,0,0.111111,0.822857,0.888889,4,39,4.333333,15
1138,826955400003,,8269554,0,child,11,4,46,3,0,40,0,0,0,1,2,3,0.065217,0,0.869565,0,0,0,0.021739,0.043478,0.271132,0.243856,16,183,3.978261,6
1139,8345283,,8345283,1,father,38,2,4,3,0,0,0,0,0,0,1,1,0.75,0,0,0,0,0,0,0.25,0.428571,0.75,1,9,2.25,18
1140,834528300001,,8345283,0,child,5,2,15,1,0,10,4,0,0,0,0,1,0.066667,0,0.666667,0.266667,0,0,0,0,0.548571,0.248889,12,42,2.8,1
1141,840070500001,,8400705,1,father,36,4,20,5,0,0,0,2,19,0,6,3,0.25,0,0,0,0.1,0.95,0,0.3,0.667411,0.51,8,47,2.35,12
1142,840070500002,,8400705,0,mother,40,4,11,5,0,0,0,0,7,0,1,3,0.454545,0,0,0,0,0.636364,0,0.090909,0.635672,0.793388,6,38,3.454545,12
1143,840070500003,,8400705,1,child,6,4,11,5,0,0,0,0,0,0,11,3,0.454545,0,0,0,0,0,0,1,0.491071,0.793388,11,40,3.636364,2
1144,840070500004,,8400705,1,child,3,4,11,5,0,0,0,0,0,0,11,3,0.454545,0,0,0,0,0,0,1,0.491071,0.793388,11,40,3.636364,2
1145,8516142,,8516142,1,father,38,4,15,6,7,0,0,2,0,0,4,3,0.4,0.466667,0,0,0.133333,0,0,0.266667,0.810447,0.64,7,44,2.933333,15
1146,851614200001,,8516142,0,mother,37,4,20,3,11,0,0,6,0,0,0,3,0.15,0.55,0,0,0.3,0,0,0,0.668571,0.51,7,48,2.4,15
1147,851614200002,,8516142,0,child,7,4,11,4,0,3,0,2,0,3,4,3,0.363636,0,0.272727,0,0.181818,0,0.272727,0.363636,0.901786,0.793388,7,34,3.090909,2
1148,851614200003,,8516142,1,child,2,4,8,4,0,1,0,2,0,3,0,3,0.5,0,0.125,0,0.25,0,0.375,0,0.8,0.9375,7,33,4.125,0
1149,8569908,,8569908,0,mother,35,4,22,6,0,0,0,2,14,0,0,3,0.272727,0,0,0,0.090909,0.636364,0,0,0.585596,0.471074,21,88,4,12
1150,856990800001,,8569908,1,father,34,4,8,3,5,0,0,0,0,0,0,3,0.375,0.625,0,0,0,0,0,0,0.535714,0.9375,3,24,3,18
1151,856990800002,,8569908,0,child,12,4,15,3,0,11,0,1,0,0,0,3,0.2,0,0.733333,0,0.066667,0,0,0,0.47746,0.64,2,62,4.133333,3
1152,856990800003,,8569908,0,child,8,4,25,3,0,22,0,0,0,0,0,3,0.12,0,0.88,0,0,0,0,0,0.241371,0.4224,12,123,4.92,6
1153,892028,,892028,1,father,37,4,19,8,0,10,0,1,0,0,0,3,0.421053,0,0.526316,0,0.052632,0,0,0,0.620499,0.531856,9,41,2.157895,10
1154,89202800001,,892028,0,mother,37,4,5,3,0,3,0,1,3,0,0,3,0.6,0,0.6,0,0.2,0.6,0,0,0.822857,0.96,3,15,3,18
1155,89202800002,,892028,0,child,4,4,32,6,0,26,0,0,0,0,0,3,0.1875,0,0.8125,0,0,0,0,0,0.348214,0.339844,22,118,3.6875,6
1156,89202800003,,892028,1,child,2,4,8,3,0,5,0,0,0,0,0,3,0.375,0,0.625,0,0,0,0,0,0.535714,0.9375,4,18,2.25,7
1157,932792,,932792,0,mother,43,5,41,5,0,0,0,4,20,0,19,4,0.121951,0,0,0,0.097561,0.487805,0,0.463415,0.74504,0.352171,15,93,2.268293,12
1158,93279200001,,932792,1,father,41,5,24,5,0,0,0,0,17,0,2,4,0.208333,0,0,0,0,0.708333,0,0.083333,0.511905,0.555556,11,97,4.041667,12
1159,93279200002,,932792,0,child,9,5,32,5,0,0,0,2,0,0,29,4,0.15625,0,0,0,0.0625,0,0,0.90625,0.375661,0.4375,28,99,3.09375,9
1160,93279200003,,932792,1,child,8,5,7,5,0,0,0,0,0,0,2,4,0.714286,0,0,0,0,0,0,0.285714,0.466472,0.979592,4,29,4.142857,0
1161,93279200004,,932792,0,child,4,5,13,5,0,0,0,2,0,0,10,4,0.384615,0,0,0,0.153846,0,0,0.769231,0.632724,0.852071,6,32,2.461538,2
1162,9352632,,9352632,0,mother,44,3,11,7,0,0,0,3,3,0,4,2,0.636364,0,0,0,0.272727,0.272727,0,0.363636,0.814632,0.595041,8,39,3.545455,12
1163,935263200001,,9352632,1,father,44,3,18,5,13,0,0,0,0,0,0,2,0.277778,0.722222,0,0,0,0,0,0,0.458554,0.395062,17,55,3.055556,4
1164,935263200002,,9352632,1,child,3,3,8,7,0,0,0,3,0,0,1,2,0.875,0,0,0,0.375,0,0,0.125,0.585596,0.75,6,27,3.375,0
1165,9352642,,9352642,1,father,32,4,44,5,18,0,0,0,0,0,22,3,0.113636,0.409091,0,0,0,0,0,0.5,0.672734,0.254132,32,169,3.840909,6
1166,935264200001,,9352642,0,mother,34,4,27,5,0,0,0,0,1,0,21,3,0.185185,0,0,0,0,0.037037,0,0.777778,0.410739,0.395062,20,129,4.777778,9
1167,935264200002,,9352642,1,child,4,4,26,4,0,0,0,0,0,0,22,3,0.153846,0,0,0,0,0,0,0.846154,0.297549,0.408284,11,128,4.923077,9
1168,935264200003,,9352642,1,child,2,4,8,8,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0.9375,8,36,4.5,2
1169,9447989,,9447989,1,father,40,5,21,4,16,0,0,0,0,0,1,4,0.190476,0.761905,0,0,0,0,0,0.047619,0.435374,0.61678,4,56,2.666667,4
1170,944798900001,,9447989,0,mother,41,5,12,4,8,0,0,1,0,0,0,4,0.333333,0.666667,0,0,0.083333,0,0,0,0.595097,0.888889,8,38,3.166667,15
1171,944798900002,,9447989,0,child,12,5,16,4,0,13,0,0,0,0,0,4,0.25,0,0.8125,0,0,0,0,0,0.41127,0.75,6,49,3.0625,1
1172,944798900003,,9447989,0,child,10,5,13,4,0,9,0,2,0,0,0,4,0.307692,0,0.692308,0,0.153846,0,0,0,0.629841,0.852071,7,44,3.384615,1
1173,944798900004,,9447989,0,child,8,5,11,4,0,8,0,1,0,0,0,4,0.363636,0,0.727273,0,0.090909,0,0,0,0.595097,0.92562,9,36,3.272727,1
1174,9571866,,9571866,0,mother,32,4,7,7,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0.979592,7,27,3.857143,18
1175,957186600001,,9571866,1,father,30,4,6,6,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,6,26,4.333333,18
1176,957186600002,,9571866,1,child,3,4,7,7,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0.979592,7,19,2.714286,0
1177,957186600003,,9571866,1,child,0,4,5,5,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0.96,5,24,4.8,0
1178,9654869,,9654869,1,father,51,7,21,6,0,0,0,2,10,0,5,6,0.285714,0,0,0,0.095238,0.47619,0,0.238095,0.786389,0.816327,7,58,2.761905,12
1179,965486900001,,9654869,0,mother,59,7,12,7,0,0,0,3,0,0,2,6,0.583333,0,0,0,0.25,0,0,0.166667,0.650794,1,5,36,3,13
1180,965486900002,,9654869,0,child,26,7,5,4,0,0,0,1,0,0,0,4,0.8,0,0,0,0.2,0,0,0,0.365714,0.64,4,16,3.2,18
1181,965486900003,,9654869,0,child,24,7,15,6,9,0,0,0,0,0,0,6,0.4,0.6,0,0,0,0,0,0,0.548571,0.96,13,51,3.4,15
1182,965486900004,,9654869,1,child,23,7,30,6,0,0,0,0,15,0,9,6,0.2,0,0,0,0,0.5,0,0.3,0.708571,0.64,8,84,2.8,9
1183,965486900005,,9654869,1,child,19,7,6,6,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,4,21,3.5,7
1184,965486900006,,9654869,1,child,0,7,25,6,0,0,0,3,0,0,19,6,0.24,0,0,0,0.12,0,0,0.76,0.55102,0.7296,6,54,2.16,11
1185,9749638,,9749638,1,father,37,4,15,4,2,0,0,0,4,0,5,3,0.266667,0.133333,0,0,0,0.266667,0,0.333333,0.833016,0.64,6,43,2.866667,10
1186,974963800001,,9749638,0,mother,40,4,4,3,0,0,0,0,1,0,0,3,0.75,0,0,0,0,0.25,0,0,0.428571,0.75,0,11,2.75,18
1187,974963800002,,9749638,0,child,12,4,24,3,0,17,0,3,0,0,1,3,0.125,0,0.708333,0,0.125,0,0,0.041667,0.531746,0.4375,4,48,2,1
1188,9762167,,9762167,0,mother,41,4,13,13,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0.710059,4,36,2.769231,15
1189,976216700001,,9762167,1,father,29,4,18,8,0,8,0,0,0,0,2,3,0.444444,0,0.444444,0,0,0,0,0.111111,0.677249,0.555556,4,38,2.111111,10
1190,976216700002,,9762167,1,child,5,4,25,5,0,20,0,0,0,0,0,3,0.2,0,0.8,0,0,0,0,0,0.365714,0.4224,16,98,3.92,5
1191,976216700003,,9762167,0,child,2,4,16,5,0,11,0,0,0,0,0,3,0.3125,0,0.6875,0,0,0,0,0,0.491071,0.609375,9,63,3.9375,3
1192,9904363,,9904363,1,father,32,3,8,2,4,0,0,1,1,0,0,2,0.25,0.5,0,0,0.125,0.125,0,0,0.75,0.75,4,26,3.25,18
